id	title1	title2	title3	hint1	hint2	hint3	explain
59	사무엘하 6장 3절~5절	열왕기상 10장 12절	시편 57편 8절	3) 그들이 하나님의 궤를 새 수레에 싣고 산에 있는 아비나답의 집에서 나오는데 아비나답의 아들 웃사와 아효가 그 새 수레를 모니라\n\n4) 그들이 산에 있는 아비나답의 집에서 하나님의 궤를 싣고 나올 때에 아효는 궤 앞에서 가고\n\n5) 다윗과 이스라엘 온 족속은 잣나무로 만든 여러 가지 악기와 수금과 비파와 소고와 양금과 제금으로 여호와 앞에서 연주하더라	12) 왕이 백단목으로 여호와의 성전과 왕궁의 난간을 만들고 또 노래하는 자를 위하여 수금과 비파를 만들었으니 이같은 백단목은 전에도 온 일이 없었고 오늘까지도 보지 못하였더라	8) 내 영광아 깰지어다 비파야, 수금아, 깰지어다 내가 새벽을 깨우리로다	성경에 나오는 ○○은 3줄 짜리(삼상18:6)와 10줄 짜리(시92:1)가 있는데, 유발이 처음 만들었고(창4;21), 백단목으로 만들어졌다(왕상10:12). ○○의 용도로는 예배에(삼상10:5, 대상16:5, 대상25:1~7), 승리 때(삼상18:6, 대하20:28), 송별 때(창31:27), 슬퍼할 때(욥30:31), 잔치나 축제 때(욥21:11~12, 사5:12사24:8, 겔26:13)이다.
67	골로새서 4장 12절~14절	디모데후서 4장 10절~11절	빌레몬서 1장 24절	12) 그리스도 예수의 종인 너희에게서 온 에바브라가 너희에게 문안하느니라 그가 항상 너희를 위하여 애써 기도하여 너희로 하나님의 모든 뜻 가운데서 완전하고 확신 있게 서기를 구하나니\n\n13) 그가 너희와 라오디게아에 있는 자들과 히에라볼리에 있는 자들을 위하여 많이 수고하는 것을 내가 증언하노라\n\n14) 사랑을 받는 의사 누가와 또 데마가 너희에게 문안하느니라	10) 데마는 이 세상을 사랑하여 나를 버리고 데살로니가로 갔고 그레스게는 갈라디아로, 디도는 달마디아로 갔고\n\n11) 누가만 나와 함께 있느니라 네가 올 때에 마가를 데리고 오라 그가 나의 일에 유익하니라	24) 또한 나의 동역자 마가, 아리스다고, 데마, 누가가 문안하느니라	○○는 의사로서 성경의 ○○복음과 사도행전의 저자이며, 바울의 동역자로서 아시아에서 바울과 함께 마게도냐로 갔고(행16:10~13), 예루살렘까지 동행(행21:1~18)했으며, 로마까지도 동행(행27,28장)했다.
68	창세기 42장 29절~31절	여호수아 2장 1절~2절	히브리서 11장 31절	29) 그들이 가나안 땅에 돌아와 그들의 아버지 야곱에게 이르러 그들이 당한 일을 자세히 알리어 아뢰되\n\n30) 그 땅의 주인인 그 사람이 엄하게 우리에게 말씀하고 우리를 그 땅에 대한 정탐꾼으로 여기기로\n\n31) 우리가 그에게 이르되 우리는 확실한 자들이요 정탐꾼이 아니니이다	1) 눈의 아들 여호수아가 싯딤에서 두 사람을 정탐꾼으로 보내며 이르되 가서 그 땅과 여리고를 엿보라 하매 그들이 가서 라합이라 하는 기생의 집에 들어가 거기서 유숙하더니\n\n2) 어떤 사람이 여리고 왕에게 말하여 이르되 보소서 이 밤에 이스라엘 자손 중의 몇 사람이 이 땅을 정탐하러 이리로 들어왔나이다	31) 믿음으로 기생 라합은 정탐꾼을 평안히 영접하였으므로 순종하지 아니한 자와 함께 멸망하지 아니하였도다	○○○은 자기편의 유익을 위하여 상대방을 틈을 엿보는 사람이다. 성경에는 요셉과 여호수아, 갈렙의 이야기에서 나온다.
69	로마서 9장 6절~8절	에베소서 6장 1절~3절	골로새서 3장 20절	6) 그러나 하나님의 말씀이 폐하여진 것 같지 않도다 이스라엘에게서 난 그들이 다 이스라엘이 아니요\n\n7) 또한 아브라함의 씨가 다 그의 자녀가 아니라 오직 이삭으로부터 난 자라야 네 씨라 불리리라 하셨으니\n\n8) 곧 육신의 자녀가 하나님의 자녀가 아니요 오직 약속의 자녀가 씨로 여기심을 받느니라	1) 자녀들아 주 안에서 너희 부모에게 순종하라 이것이 옳으니라\n\n2) 네 아버지와 어머니를 공경하라 이것은 약속이 있는 첫 계명이니\n\n3) 이로써 네가 잘되고 땅에서 장수하리라	20) 자녀들아 모든 일에 부모에게 순종하라 이는 주 안에서 기쁘게 하는 것이니라	자○의 의무는 사람에 대하여와 영적 아버지인 하나님께 대해서로 나눌 수 있다. 사람에 대해서는 1) 부모를 사랑할 것(룻1;16~18), 2) 부모에게 순종할 것(엡6:1~3), 3) 부모를 공경할 것(출20:12, 레19:3, 신5;6, 눅18:20), 4) 부모의 훈계를 들을 것(잠1:9, 잠4:1~11, 잠5:1) 5) 노인을 공경할 것(레19:32), 6) 부모를 봉양할 것(딤전5;4)이며, 하나님께 대하여는 1) 하나님께 순종할 것(신30;2), 2) 하나님을 기억할 것(전12:1), 3) 순결할 것(전11:9~10, 딤후2:22), 4) 하나님을 찬양할 것(시148:12~14), 5) 계명을 지킬 것(창18:19, 시119:9, 잠3:1~3)이다.
70	마태복음 28장 18절~20절	요한복음 12장 49절~50절	고린도전서 14장 37절	18) 예수께서 나아와 말씀하여 이르시되 하늘과 땅의 모든 권세를 내게 주셨으니\n\n19) 그러므로 너희는 가서 모든 민족을 제자로 삼아 아버지와 아들과 성령의 이름으로 세례를 베풀고\n\n20) 내가 너희에게 분부한 모든 것을 가르쳐 지키게 하라 볼지어다 내가 세상 끝날까지 너희와 항상 함께 있으리라 하시니라	49) 내가 내 자의로 말한 것이 아니요 나를 보내신 아버지께서 내가 말할 것과 이를 것을 친히 명령하여 주셨으니\n\n50) 나는 그의 명령이 영생인 줄 아노라 그러므로 내가 이르는 것은 내 아버지께서 내게 말씀하신 그대로니라 하시니라	37) 만일 누구든지 자기를 선지자나 혹은 신령한 자로 생각하거든 내가 너희에게 편지하는 이 글이 주의 명령인 줄 알라	○○이란, 윗사람이나 상위 조직이 아랫사람이나 하위조직에 무엇을 하게 하는 것이나, 또는 그 내용이다. 예수님께서는 우리에게 지상○○을 주셨다(마28;19~20). 즉 “가라, 가르치라, 세례를 주라, 가르쳐 지키게 하라”이다.
80	호세아 14장 4절~6절	고후 2장 14절~15절	빌립보서 4장 18절	"4) 가 그들의 반역을 고치고 기쁘게 그들을 사랑하리니 나의 진노가 그에게서 떠났음이니라\n\n5) 내가 이스라엘에게 이슬과 같으리니 그가 백합화 같이 피겠고 레바논 백향목 같이 뿌리가 박힐 것이라\n\n6) 그의 가지는 퍼지며 그의 아름다움은 감람나무와 같고 그의 향기는 레바논 백향목 같으리니"	"14) 항상 우리를 그리스도 안에서 이기게 하시고 우리로 말미암아 각처에서 그리스도를 아는 냄새를 나타내시는 하나님께 감사하노라\n\n15) 우리는 구원 받는 자들에게나 망하는 자들에게나 하나님 앞에서 그리스도의 향기니"	18) 내게는 모든 것이 있고 또 풍부한지라 에바브로디도 편에 너희가 준 것을 받으므로 내가 풍족하니 이는 받으실 만한 향기로운 제물이요 하나님을 기쁘시게 한 것이라	○○는 꽃, 향수 따위에서 나는 좋은 냄새이다. 성경에는 성도(고후2:15)와 헌금, 구제(빌4:18)에 비유로 쓰였다.
77	하박국 3장 1절~3절	창세기 36장 33절~34절	역대상 1장 53절	1) 시기오놋에 맞춘 선지자 하박국의 기도라\n\n2) 여호와여 내가 주께 대한 소문을 듣고 놀랐나이다 여호와여 주는 주의 일을 이 수년 내에 부흥하게 하옵소서 이 수년 내에 나타내시옵소서 진노 중에라도 긍휼을 잊지 마옵소서\n\n3) 하나님이 데만에서부터 오시며 거룩한 자가 바란 산에서부터 오시는도다 （셀라） 그의 영광이 하늘을 덮었고 그의 찬송이 세계에 가득하도다	33) 벨라가 죽고 보스라 사람 세라의 아들 요밥이 그를 대신하여 왕이 되었고\n\n34) 요밥이 죽고 데만 족속의 땅의 후삼이 그를 대신하여 왕이 되었고	53) 그나스 족장과 데만 족장과 밉살 족장과	성경에 ○○은 지명과 인명으로 쓰였다. 인명은 에서의 손자로 에돔의 족장(창36;15), 에돔의 또다른 족장(창36:42), 그리고 에돔 북동쪽에 위치한 족속(창36:34)을 말하고, 지명은 에돔 북동쪽에 있는성읍(창36:34)을 가리키며, 하나님께서 이곳에서부터 오신다(합3;3)는 말씀도 있다.
73	아가 2장 1절~3절	아가 2장 1절~2절	이사야 35장 1절	1) 나는 사론의 수선화요 골짜기의 백합화로다\n\n2) 여자들 중에 내 사랑은 가시나무 가운데 백합화 같도다\n\n3) 남자들 중에 나의 사랑하는 자는 수풀 가운데 사과나무 같구나 내가 그 그늘에 앉아서 심히 기뻐하였고 그 열매는 내 입에 달았도다	1) 나는 사론의 수선화요 골짜기의 백합화로다\n\n2) 여자들 중에 내 사랑은 가시나무 가운데 백합화 같도다	1) 광야와 메마른 땅이 기뻐하며 사막이 백합화 같이 피어 즐거워하며	성경에서 ○선○는 신부의 아름다움을 나타내고(아2:1), 메시야 도래로 인한 기쁨을 상징(사35:1)한다.
74	출애굽기 35장 21절~23절	에스겔 16장 11절~12절	시편 73편 6절	21) 마음이 감동된 모든 자와 자원하는 모든 자가 와서 회막을 짓기 위하여 그 속에서 쓸 모든 것을 위하여, 거룩한 옷을 위하여 예물을 가져다가 여호와께 드렸으니\n\n22) 곧 마음에 원하는 남녀가 와서 팔찌와 귀고리와 가락지와 목걸이와 여러 가지 금품을 가져다가 사람마다 여호와께 금 예물을 드렸으며\n\n23) 무릇 청색 자색 홍색 실과 가는 베 실과 염소 털과 붉은 물 들인 숫양의 가죽과 해달의 가죽이 있는 자도 가져왔으며	11) 패물을 채우고 팔고리를 손목에 끼우고 목걸이를 목에 걸고\n\n12) 코고리를 코에 달고 귀고리를 귀에 달고 화려한 왕관을 머리에 씌웠나니	6) 그러므로 교만이 그들의 목걸이요 강포가 그들의 옷이며	○○○의 용도는 예물(출35;27), 장식용품(아1:11), 약대 목의 사슬(삿8:26)로 쓰였고, 성경에서 비유적으로는 교만(시73:6), 부모의 교훈(잠1:9)으로 사용되었으며, 지위나 영화를 상징(창41:41~42)하였다.
75	열왕기상 19장 3절~5절	시편 120편 3절~4절	열왕기상 19장 5절	3) 그가 이 형편을 보고 일어나 자기의 생명을 위해 도망하여 유다에 속한 브엘세바에 이르러 자기의 사환을 그 곳에 머물게 하고\n\n4) 자기 자신은 광야로 들어가 하룻길쯤 가서 한 로뎀 나무 아래에 앉아서 자기가 죽기를 원하여 이르되 여호와여 넉넉하오니 지금 내 생명을 거두시옵소서 나는 내 조상들보다 낫지 못하니이다 하고\n\n5) 로뎀 나무 아래에 누워 자더니 천사가 그를 어루만지며 그에게 이르되 일어나서 먹으라 하는지라	3) 너 속이는 혀여 무엇을 네게 주며 무엇을 네게 더할꼬\n\n4) 장사의 날카로운 화살과 로뎀 나무 숯불이리로다	5) 로뎀 나무 아래에 누워 자더니 천사가 그를 어루만지며 그에게 이르되 일어나서 먹으라 하는지라	○○나무는 사막이나 광야에서 자라는 콩과에 속한 관목이다. 
76	누가복음 1장 1절~3절	사도행전 1장 1절~2절	누가복음 1장 3절	1) 우리 중에 이루어진 사실에 대하여\n\n2) 처음부터 목격자와 말씀의 일꾼 된 자들이 전하여 준 그대로 내력을 저술하려고 붓을 든 사람이 많은지라\n\n3) 그 모든 일을 근원부터 자세히 미루어 살핀 나도 데오빌로 각하에게 차례대로 써 보내는 것이 좋은 줄 알았노니	1) 데오빌로여 내가 먼저 쓴 글에는 무릇 예수께서 행하시며 가르치시기를 시작하심부터\n\n2) 그가 택하신 사도들에게 성령으로 명하시고 승천하신 날까지의 일을 기록하였노라	3) 그 모든 일을 근원부터 자세히 미루어 살핀 나도 데오빌로 각하에게 차례대로 써 보내는 것이 좋은 줄 알았노니	데○○○는 누가복음과 사도행전의 수신자로 기록된 실존인물이다. 
72	사도행전 4장 29절~31절	사도행전 6장 5절~6절	사도행전 13장 52절	29) 주여 이제도 그들의 위협함을 굽어보시옵고 또 종들로 하여금 담대히 하나님의 말씀을 전하게 하여 주시오며\n\n30) 손을 내밀어 병을 낫게 하시옵고 표적과 기사가 거룩한 종 예수의 이름으로 이루어지게 하옵소서 하더라\n\n31) 빌기를 다하매 모인 곳이 진동하더니 무리가 다 성령이 충만하여 담대히 하나님의 말씀을 전하니라	5) 온 무리가 이 말을 기뻐하여 믿음과 성령이 충만한 사람 스데반과 또 빌립과 브로고로와 니가노르와 디몬과 바메나와 유대교에 입교했던 안디옥 사람 니골라를 택하여\n\n6) 사도들 앞에 세우니 사도들이 기도하고 그들에게 안수하니라	52) 제자들은 기쁨과 성령이 충만하니라	○○충○을 받는 방법은 1) 회개하고 죄사함을 받을 것(행2:38~39), 2) 하나님의 말씀을 믿음으로 받아 들일 것(행3:4~7), 3) 하나님께 순종할 것(행5:32), 4)확신을 가지고 구하는 것(눅11:9, 눅11:13, 엡5:18)이다.
78	이사야 5장 17절~19절	아모스 2장 12절~13절	에스겔 23장 24절	17) 그 때에는 어린 양들이 자기 초장에 있는 것 같이 풀을 먹을 것이요 유리하는 자들이 부자의 버려진 밭에서 먹으리라\n\n18) 거짓으로 끈을 삼아 죄악을 끌며 수레 줄로 함 같이 죄악을 끄는 자는 화 있을진저\n\n19) 그들이 이르기를 그는 자기의 일을 속속히 이루어 우리에게 보게 할 것이며 이스라엘의 거룩한 이는 자기의 계획을 속히 이루어 우리가 알게 할 것이라 하는도다	12) 그러나 너희가 나실 사람으로 포도주를 마시게 하며 또 선지자에게 명령하여 예언하지 말라 하였느니라\n\n13) 보라 곡식 단을 가득히 실은 수레가 흙을 누름 같이 내가 너희를 누르리니	24) 그들이 무기와 병거와 수레와 크고 작은 방패를 이끌고 투구 쓴 군대를 거느리고 치러 와서 너를 에워싸리라 내가 재판을 그들에게 맡긴즉 그들이 그들의 법대로 너를 재판하리라	○○란, 사람이 타거나 짐을 싣는, 바퀴를 달아 굴러가게 만든 기구이다. 성경에서는 죄악(사5:18), 심판(암2:13)등 상징적 용법으로 쓰였다.
